# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue May 14 14:41:58 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
#
kepid,kepoi_name,kepler_name,koi_pdisposition
6953219,K06797.01,,FALSE POSITIVE
6956176,K06798.01,,CANDIDATE
6962018,K06799.01,,FALSE POSITIVE
6965293,K06800.01,,FALSE POSITIVE
6967430,K06801.01,,FALSE POSITIVE
7009828,K06802.01,,FALSE POSITIVE
7025851,K06803.01,,FALSE POSITIVE
7031132,K06804.01,,FALSE POSITIVE
7031732,K06805.01,,FALSE POSITIVE
7031767,K06806.01,,FALSE POSITIVE
7031948,K06807.01,,FALSE POSITIVE
7031992,K06808.01,,FALSE POSITIVE
7032117,K06809.01,,FALSE POSITIVE
7032174,K06810.01,,FALSE POSITIVE
7032383,K06811.01,,FALSE POSITIVE
7032968,K06812.01,,FALSE POSITIVE
7033713,K06813.01,,FALSE POSITIVE
7033748,K06814.01,,FALSE POSITIVE
7049486,K06815.01,,FALSE POSITIVE
7050754,K06816.01,,FALSE POSITIVE
7090801,K06817.01,,FALSE POSITIVE
7097571,K06818.01,,FALSE POSITIVE
7103300,K06819.01,,CANDIDATE
7105574,K06820.01,,FALSE POSITIVE
7115200,K06821.01,,FALSE POSITIVE
7115332,K06822.01,,FALSE POSITIVE
7115463,K06823.01,,FALSE POSITIVE
7115597,K06824.01,,FALSE POSITIVE
7115878,K06825.01,,FALSE POSITIVE
7116043,K06826.01,,FALSE POSITIVE
7116226,K06827.01,,FALSE POSITIVE
7116236,K06828.01,,FALSE POSITIVE
7117513,K06829.01,,FALSE POSITIVE
7117541,K06830.01,,FALSE POSITIVE
7118545,K06831.01,,FALSE POSITIVE
7125636,K06832.01,,FALSE POSITIVE
7128918,K06833.01,,FALSE POSITIVE
7132015,K06834.01,,FALSE POSITIVE
7135549,K06835.01,,CANDIDATE
7137798,K06836.01,,FALSE POSITIVE
7177553,K06837.01,,FALSE POSITIVE
7177892,K06838.01,,FALSE POSITIVE
7185487,K06839.01,,FALSE POSITIVE
7198648,K06840.01,,FALSE POSITIVE
7199935,K06841.01,,FALSE POSITIVE
7200102,K06842.01,,FALSE POSITIVE
7200225,K06843.01,,FALSE POSITIVE
7200301,K06844.01,,FALSE POSITIVE
7203179,K06845.01,,FALSE POSITIVE
7203194,K06846.01,,FALSE POSITIVE
7204073,K06847.01,,FALSE POSITIVE
7212722,K06848.01,,FALSE POSITIVE
7217088,K06849.01,,CANDIDATE
7280953,K06850.01,,FALSE POSITIVE
7281217,K06851.01,,FALSE POSITIVE
7281229,K06852.01,,FALSE POSITIVE
7281356,K06853.01,,FALSE POSITIVE
7281399,K06854.01,,FALSE POSITIVE
7281410,K06855.01,,FALSE POSITIVE
7281616,K06856.01,,FALSE POSITIVE
7281699,K06857.01,,FALSE POSITIVE
7282008,K06858.01,,FALSE POSITIVE
7285616,K06859.01,,FALSE POSITIVE
7335514,K06860.01,,CANDIDATE
7336754,K06861.01,,FALSE POSITIVE
7345335,K06862.01,,CANDIDATE
7350067,K06863.01,Kepler-1646 b,CANDIDATE
7362534,K06864.01,,FALSE POSITIVE
7362632,K06865.01,,FALSE POSITIVE
7365447,K06866.01,,FALSE POSITIVE
7366036,K06867.01,,FALSE POSITIVE
7366065,K06868.01,,FALSE POSITIVE
7368103,K06869.01,,FALSE POSITIVE
7369523,K06870.01,,FALSE POSITIVE
7376982,K06871.01,,FALSE POSITIVE
7381580,K06872.01,,CANDIDATE
7381695,K06873.01,,FALSE POSITIVE
7385387,K06874.01,,FALSE POSITIVE
7385478,K06875.01,,FALSE POSITIVE
7421876,K06876.01,,FALSE POSITIVE
7431665,K06877.01,,FALSE POSITIVE
7447895,K06878.01,,CANDIDATE
7455553,K06879.01,,FALSE POSITIVE
7456521,K06880.01,,FALSE POSITIVE
7461314,K06881.01,,FALSE POSITIVE
7461521,K06882.01,,CANDIDATE
7499571,K06883.01,,FALSE POSITIVE
7537660,K06884.01,,CANDIDATE
7541502,K06885.01,,FALSE POSITIVE
7541746,K06886.01,,FALSE POSITIVE
7584778,K06887.01,,FALSE POSITIVE
7588436,K06888.01,,FALSE POSITIVE
7592529,K06889.01,,CANDIDATE
7592922,K06890.01,,CANDIDATE
7597703,K06891.01,,FALSE POSITIVE
7602351,K06892.01,,CANDIDATE
7605600,K06893.01,,FALSE POSITIVE
7622072,K06894.01,,FALSE POSITIVE
7630658,K06895.01,,FALSE POSITIVE
7631194,K06896.01,,FALSE POSITIVE
7662209,K06897.01,,FALSE POSITIVE
7663804,K06898.01,,FALSE POSITIVE
7668648,K06899.01,,FALSE POSITIVE
7670485,K06900.01,,FALSE POSITIVE
7670617,K06901.01,,FALSE POSITIVE
7671594,K06902.01,,FALSE POSITIVE
7677005,K06903.01,,FALSE POSITIVE
7687365,K06904.01,,CANDIDATE
7691527,K06905.01,,FALSE POSITIVE
7695445,K06906.01,,FALSE POSITIVE
7700500,K06907.01,,CANDIDATE
7700578,K06908.01,,FALSE POSITIVE
7707736,K06909.01,,FALSE POSITIVE
7733540,K06910.01,,FALSE POSITIVE
7741048,K06911.01,,FALSE POSITIVE
7751562,K06912.01,,FALSE POSITIVE
7755741,K06913.01,,FALSE POSITIVE
7755741,K06913.02,,CANDIDATE
7769072,K06914.01,,FALSE POSITIVE
7769815,K06915.01,,FALSE POSITIVE
7777365,K06916.01,,FALSE POSITIVE
7798259,K06917.01,,FALSE POSITIVE
7811211,K06918.01,,CANDIDATE
7812893,K06919.01,,CANDIDATE
7816680,K06920.01,,FALSE POSITIVE
7816935,K06921.01,,CANDIDATE
7838639,K06922.01,,FALSE POSITIVE
7846730,K06923.01,,FALSE POSITIVE
7847927,K06924.01,,FALSE POSITIVE
7868967,K06925.01,,CANDIDATE
7870250,K06926.01,,FALSE POSITIVE
7871395,K06927.01,,FALSE POSITIVE
7885518,K06928.01,,FALSE POSITIVE
7885570,K06929.01,,FALSE POSITIVE
7886329,K06930.01,,FALSE POSITIVE
7902204,K06931.01,,CANDIDATE
7919653,K06932.01,,FALSE POSITIVE
7938468,K06933.01,,FALSE POSITIVE
7939761,K06934.01,,CANDIDATE
7943535,K06935.01,,FALSE POSITIVE
7947631,K06936.01,,FALSE POSITIVE
7950775,K06937.01,,FALSE POSITIVE
7955301,K06938.01,,FALSE POSITIVE
7960295,K06939.01,,FALSE POSITIVE
7960547,K06940.01,,FALSE POSITIVE
7967100,K06941.01,,FALSE POSITIVE
7970629,K06942.01,,FALSE POSITIVE
7970760,K06943.01,,FALSE POSITIVE
7971389,K06944.01,,FALSE POSITIVE
7976136,K06945.01,,FALSE POSITIVE
7976435,K06946.01,,FALSE POSITIVE
7985167,K06947.01,,FALSE POSITIVE
7987749,K06948.01,,FALSE POSITIVE
8007675,K06949.01,,CANDIDATE
8008128,K06950.01,,FALSE POSITIVE
8009500,K06951.01,,FALSE POSITIVE
8013289,K06952.01,,FALSE POSITIVE
8016214,K06953.01,,FALSE POSITIVE
8016692,K06954.01,,CANDIDATE
8027902,K06955.01,,FALSE POSITIVE
8039925,K06956.01,,FALSE POSITIVE
8042644,K06957.01,,CANDIDATE
8081389,K06958.01,,FALSE POSITIVE
8088354,K06959.01,,FALSE POSITIVE
8091197,K06960.01,,CANDIDATE
8094140,K06961.01,,FALSE POSITIVE
8094221,K06962.01,,FALSE POSITIVE
8097825,K06963.01,,FALSE POSITIVE
8098300,K06964.01,,FALSE POSITIVE
8098515,K06965.01,,FALSE POSITIVE
8098960,K06966.01,,CANDIDATE
8104436,K06967.01,,FALSE POSITIVE
8111622,K06968.01,,FALSE POSITIVE
8112013,K06969.01,,FALSE POSITIVE
8115647,K06970.01,,CANDIDATE
8120820,K06971.01,,CANDIDATE
8123170,K06972.01,,FALSE POSITIVE
8123937,K06973.01,,FALSE POSITIVE
8128965,K06974.01,,FALSE POSITIVE
8129189,K06975.01,,FALSE POSITIVE
8143170,K06976.01,,FALSE POSITIVE
8145789,K06977.01,,FALSE POSITIVE
8145958,K06978.01,,CANDIDATE
8155584,K06979.01,,FALSE POSITIVE
8155654,K06980.01,,CANDIDATE
8158324,K06981.01,,FALSE POSITIVE
8162376,K06982.01,,FALSE POSITIVE
8167504,K06983.01,,CANDIDATE
8178616,K06984.01,,FALSE POSITIVE
8180290,K06985.01,,CANDIDATE
8183389,K06986.01,,FALSE POSITIVE
8192861,K06987.01,,FALSE POSITIVE
8193315,K06988.01,,FALSE POSITIVE
8195877,K06989.01,,FALSE POSITIVE
8196180,K06990.01,,FALSE POSITIVE
8210721,K06991.01,,FALSE POSITIVE
8211521,K06992.01,,FALSE POSITIVE
8227086,K06993.01,,CANDIDATE
8227464,K06994.01,,CANDIDATE
8229048,K06995.01,,FALSE POSITIVE
8231877,K06996.01,,FALSE POSITIVE
8234477,K06997.01,,FALSE POSITIVE
8240109,K06998.01,,FALSE POSITIVE
8240861,K06999.01,,FALSE POSITIVE
8243263,K07000.01,,FALSE POSITIVE
8244295,K07001.01,,FALSE POSITIVE
8248103,K07002.01,,CANDIDATE
8256882,K07003.01,,CANDIDATE
8262223,K07004.01,,FALSE POSITIVE
8265520,K07005.01,,FALSE POSITIVE
8265990,K07006.01,,FALSE POSITIVE
8283875,K07007.01,,CANDIDATE
8285254,K07008.01,,FALSE POSITIVE
8285970,K07009.01,,FALSE POSITIVE
8288719,K07010.01,,FALSE POSITIVE
8294484,K07011.01,,FALSE POSITIVE
8296467,K07012.01,,FALSE POSITIVE
8301013,K07013.01,,FALSE POSITIVE
8302455,K07014.01,,FALSE POSITIVE
8302473,K07015.01,,FALSE POSITIVE
8311864,K07016.01,Kepler-452 b,CANDIDATE
8312222,K07017.01,,FALSE POSITIVE
8314801,K07018.01,,FALSE POSITIVE
8316503,K07019.01,,FALSE POSITIVE
8330575,K07020.01,,FALSE POSITIVE
8345358,K07021.01,,FALSE POSITIVE
8358008,K07022.01,,FALSE POSITIVE
8362974,K07023.01,,CANDIDATE
8364119,K07024.01,,FALSE POSITIVE
8367298,K07025.01,,FALSE POSITIVE
8374499,K07026.01,,FALSE POSITIVE
8378656,K07027.01,,FALSE POSITIVE
8378922,K07028.01,,FALSE POSITIVE
8379547,K07029.01,,FALSE POSITIVE
8381592,K07030.01,,FALSE POSITIVE
8382339,K07031.01,,FALSE POSITIVE
8394475,K07032.01,,CANDIDATE
8398290,K07033.01,,FALSE POSITIVE
8411947,K07034.01,,FALSE POSITIVE
8414159,K07035.01,,FALSE POSITIVE
8414216,K07036.01,,FALSE POSITIVE
8415863,K07037.01,,FALSE POSITIVE
8423903,K07038.01,,FALSE POSITIVE
8429450,K07039.01,,FALSE POSITIVE
8442795,K07040.01,,CANDIDATE
8443812,K07041.01,,CANDIDATE
8445775,K07042.01,,FALSE POSITIVE
8453191,K07043.01,,FALSE POSITIVE
8453324,K07044.01,,FALSE POSITIVE
8479107,K07045.01,,FALSE POSITIVE
8479386,K07046.01,,FALSE POSITIVE
8488876,K07047.01,,FALSE POSITIVE
8504570,K07048.01,,FALSE POSITIVE
8509346,K07049.01,,FALSE POSITIVE
8517433,K07050.01,,FALSE POSITIVE
8526387,K07051.01,,FALSE POSITIVE
8543278,K07052.01,,FALSE POSITIVE
8552500,K07053.01,,FALSE POSITIVE
8552540,K07054.01,,FALSE POSITIVE
8553788,K07055.01,,FALSE POSITIVE
8553907,K07056.01,,FALSE POSITIVE
8559796,K07057.01,,FALSE POSITIVE
8559863,K07058.01,,FALSE POSITIVE
8560861,K07059.01,,FALSE POSITIVE
8565900,K07060.01,,FALSE POSITIVE
8566113,K07061.01,,CANDIDATE
8569819,K07062.01,,FALSE POSITIVE
8574270,K07063.01,,FALSE POSITIVE
8581658,K07064.01,,FALSE POSITIVE
8590527,K07065.01,,FALSE POSITIVE
8604993,K07066.01,,FALSE POSITIVE
8608490,K07067.01,,FALSE POSITIVE
8610483,K07068.01,,FALSE POSITIVE
8613446,K07069.01,,CANDIDATE
8618226,K07070.01,,FALSE POSITIVE
8621026,K07071.01,,FALSE POSITIVE
8624860,K07072.01,,CANDIDATE
8625408,K07073.01,,CANDIDATE
8686442,K07074.01,,CANDIDATE
8690001,K07075.01,,FALSE POSITIVE
8693536,K07076.01,,CANDIDATE
8700506,K07077.01,,FALSE POSITIVE
8701327,K07078.01,,FALSE POSITIVE
8711548,K07079.01,,FALSE POSITIVE
8713828,K07080.01,,FALSE POSITIVE
8719897,K07081.01,,FALSE POSITIVE
8736245,K07082.01,,FALSE POSITIVE
8738115,K07083.01,,FALSE POSITIVE
8739209,K07084.01,,FALSE POSITIVE
8746310,K07085.01,,FALSE POSITIVE
8750094,K07086.01,,FALSE POSITIVE
8758161,K07087.01,,FALSE POSITIVE
8760760,K07088.01,,CANDIDATE
8767034,K07089.01,,FALSE POSITIVE
8773948,K07090.01,,FALSE POSITIVE
8784288,K07091.01,,FALSE POSITIVE
8804358,K07092.01,,FALSE POSITIVE
8807057,K07093.01,,CANDIDATE
8815279,K07094.01,,CANDIDATE
8822585,K07095.01,,FALSE POSITIVE
8823397,K07096.01,,FALSE POSITIVE
8841616,K07097.01,,FALSE POSITIVE
8845221,K07098.01,,FALSE POSITIVE
8845552,K07099.01,,CANDIDATE
8848104,K07100.01,,FALSE POSITIVE
8848115,K07101.01,,FALSE POSITIVE
8868657,K07102.01,,FALSE POSITIVE
8878681,K07103.01,,FALSE POSITIVE
8879427,K07104.01,,FALSE POSITIVE
8879915,K07105.01,,FALSE POSITIVE
8881169,K07106.01,,CANDIDATE
8890996,K07107.01,,FALSE POSITIVE
8906676,K07108.01,,FALSE POSITIVE
8938628,K07109.01,,FALSE POSITIVE
8940961,K07110.01,,FALSE POSITIVE
8953278,K07111.01,,CANDIDATE
8953281,K07112.01,,FALSE POSITIVE
8953426,K07113.01,,FALSE POSITIVE
8953475,K07114.01,,FALSE POSITIVE
8957572,K07115.01,,FALSE POSITIVE
8958811,K07116.01,,CANDIDATE
8958939,K07117.01,,CANDIDATE
8958939,K07117.02,,CANDIDATE
8973000,K07118.01,,FALSE POSITIVE
8977176,K07119.01,,FALSE POSITIVE
9001468,K07120.01,,FALSE POSITIVE
9005854,K07121.01,,FALSE POSITIVE
9007918,K07122.01,,FALSE POSITIVE
9007953,K07123.01,,FALSE POSITIVE
9024857,K07124.01,,FALSE POSITIVE
9024857,K07124.02,,FALSE POSITIVE
9025739,K07125.01,,CANDIDATE
9029486,K07126.01,,FALSE POSITIVE
9049010,K07127.01,,FALSE POSITIVE
9083503,K07128.01,,FALSE POSITIVE
9085039,K07129.01,,CANDIDATE
9093566,K07130.01,,FALSE POSITIVE
9098590,K07131.01,,FALSE POSITIVE
9098810,K07132.01,,FALSE POSITIVE
9099773,K07133.01,,CANDIDATE
9101208,K07134.01,,FALSE POSITIVE
9119405,K07135.01,,FALSE POSITIVE
9150870,K07136.01,,CANDIDATE
9156957,K07137.01,,FALSE POSITIVE
9159301,K07138.01,,FALSE POSITIVE
9163674,K07139.01,,FALSE POSITIVE
9164788,K07140.01,,FALSE POSITIVE
9172506,K07141.01,,FALSE POSITIVE
9179531,K07142.01,,FALSE POSITIVE
9181340,K07143.01,,FALSE POSITIVE
9203154,K07144.01,,CANDIDATE
9205993,K07145.01,,FALSE POSITIVE
9207508,K07146.01,,FALSE POSITIVE
9210828,K07147.01,,FALSE POSITIVE
9221627,K07148.01,,CANDIDATE
9236858,K07149.01,,FALSE POSITIVE
9243795,K07150.01,,FALSE POSITIVE
9266285,K07151.01,,FALSE POSITIVE
9278021,K07152.01,,FALSE POSITIVE
9284741,K07153.01,,FALSE POSITIVE
9286728,K07154.01,,FALSE POSITIVE
9291368,K07155.01,,FALSE POSITIVE
9291368,K07155.02,,FALSE POSITIVE
9291748,K07156.01,,FALSE POSITIVE
9301564,K07157.01,,CANDIDATE
9304561,K07158.01,,FALSE POSITIVE
9328852,K07159.01,,FALSE POSITIVE
9328864,K07160.01,,FALSE POSITIVE
9334490,K07161.01,,FALSE POSITIVE
9340411,K07162.01,,CANDIDATE
9344623,K07163.01,,FALSE POSITIVE
9353182,K07164.01,,FALSE POSITIVE
9357275,K07165.01,,FALSE POSITIVE
9357375,K07166.01,,FALSE POSITIVE
9392702,K07167.01,,FALSE POSITIVE
9394920,K07168.01,,FALSE POSITIVE
9397900,K07169.01,,CANDIDATE
9411943,K07170.01,,FALSE POSITIVE
9412462,K07171.01,,FALSE POSITIVE
9418994,K07172.01,,FALSE POSITIVE
9451096,K07173.01,,FALSE POSITIVE
9458266,K07174.01,,CANDIDATE
9466042,K07175.01,,FALSE POSITIVE
9468296,K07176.01,,FALSE POSITIVE
9474222,K07177.01,,FALSE POSITIVE
9474969,K07178.01,,FALSE POSITIVE
9480398,K07179.01,,CANDIDATE
9490342,K07180.01,,CANDIDATE
9509207,K07181.01,,FALSE POSITIVE
9513168,K07182.01,,CANDIDATE
9520700,K07183.01,,FALSE POSITIVE
9529294,K07184.01,,FALSE POSITIVE
9529856,K07185.01,,FALSE POSITIVE
9536048,K07186.01,,FALSE POSITIVE
9540450,K07187.01,,FALSE POSITIVE
9540675,K07188.01,,FALSE POSITIVE
9541163,K07189.01,,FALSE POSITIVE
9541567,K07190.01,,FALSE POSITIVE
9569866,K07191.01,,FALSE POSITIVE
9579192,K07192.01,,FALSE POSITIVE
9579789,K07193.01,,FALSE POSITIVE
9581498,K07194.01,,FALSE POSITIVE
9588862,K07195.01,,CANDIDATE
9592855,K07196.01,,FALSE POSITIVE
9596064,K07197.01,,CANDIDATE
9596187,K07198.01,,FALSE POSITIVE
9596892,K07199.01,,CANDIDATE
9597095,K07200.01,,FALSE POSITIVE
9597854,K07201.01,,FALSE POSITIVE
9602431,K07202.01,,FALSE POSITIVE
9602538,K07203.01,,FALSE POSITIVE
9630640,K07204.01,,FALSE POSITIVE
9635520,K07205.01,,CANDIDATE
9635529,K07206.01,,FALSE POSITIVE
9637299,K07207.01,,FALSE POSITIVE
9639106,K07208.01,,CANDIDATE
9640123,K07209.01,,CANDIDATE
9640921,K07210.01,,FALSE POSITIVE
9640921,K07210.02,,FALSE POSITIVE
9641031,K07211.01,,FALSE POSITIVE
9641103,K07212.01,,FALSE POSITIVE
9644411,K07213.01,,FALSE POSITIVE
9644683,K07214.01,,FALSE POSITIVE
9651602,K07215.01,,CANDIDATE
9652166,K07216.01,,FALSE POSITIVE
9652632,K07217.01,,FALSE POSITIVE
9655424,K07218.01,,FALSE POSITIVE
9657636,K07219.01,,FALSE POSITIVE
9658089,K07220.01,,CANDIDATE
9665503,K07221.01,,FALSE POSITIVE
9673173,K07222.01,,FALSE POSITIVE
9674320,K07223.01,,CANDIDATE
9693803,K07224.01,,CANDIDATE
9711751,K07225.01,,FALSE POSITIVE
9726452,K07226.01,,CANDIDATE
9762514,K07227.01,,FALSE POSITIVE
9762519,K07228.01,,FALSE POSITIVE
9777062,K07229.01,,FALSE POSITIVE
9786821,K07230.01,,FALSE POSITIVE
9790965,K07231.01,,FALSE POSITIVE
9790965,K07231.02,,CANDIDATE
9811915,K07232.01,,CANDIDATE
9818732,K07233.01,,FALSE POSITIVE
9821078,K07234.01,,FALSE POSITIVE
9821428,K07235.01,,CANDIDATE
9837013,K07236.01,,CANDIDATE
9848420,K07237.01,,FALSE POSITIVE
9850387,K07238.01,,FALSE POSITIVE
9850912,K07239.01,,FALSE POSITIVE
9852050,K07240.01,,FALSE POSITIVE
9873869,K07241.01,,FALSE POSITIVE
9881258,K07242.01,,FALSE POSITIVE
9899153,K07243.01,,FALSE POSITIVE
9899193,K07244.01,,FALSE POSITIVE
9899410,K07245.01,,FALSE POSITIVE
9899421,K07246.01,,FALSE POSITIVE
9899577,K07247.01,,FALSE POSITIVE
9899583,K07248.01,,FALSE POSITIVE
9906489,K07249.01,,FALSE POSITIVE
9906802,K07250.01,,FALSE POSITIVE
9906841,K07251.01,,FALSE POSITIVE
9909965,K07252.01,,CANDIDATE
9913481,K07253.01,,FALSE POSITIVE
9913798,K07254.01,,FALSE POSITIVE
9932197,K07255.01,,CANDIDATE
9934208,K07256.01,,FALSE POSITIVE
9936698,K07257.01,,FALSE POSITIVE
9943009,K07258.01,,CANDIDATE
9944201,K07259.01,,CANDIDATE
9944421,K07260.01,,FALSE POSITIVE
9945280,K07261.01,,FALSE POSITIVE
9953736,K07262.01,,FALSE POSITIVE
9958053,K07263.01,,FALSE POSITIVE
9959093,K07264.01,,CANDIDATE
9963009,K07265.01,,FALSE POSITIVE
9963639,K07266.01,,FALSE POSITIVE
9965691,K07267.01,,FALSE POSITIVE
9971475,K07268.01,,FALSE POSITIVE
10000490,K07269.01,,FALSE POSITIVE
10002049,K07270.01,,CANDIDATE
10014702,K07271.01,,FALSE POSITIVE
10019854,K07272.01,,CANDIDATE
10020423,K07273.01,,FALSE POSITIVE
10026136,K07274.01,,FALSE POSITIVE
10026457,K07275.01,,FALSE POSITIVE
10031409,K07276.01,,FALSE POSITIVE
10031526,K07277.01,,FALSE POSITIVE
10031808,K07278.01,,FALSE POSITIVE
10053138,K07279.01,,CANDIDATE
10063044,K07280.01,,FALSE POSITIVE
10066755,K07281.01,,CANDIDATE
10070479,K07282.01,,CANDIDATE
10089123,K07283.01,,CANDIDATE
10091257,K07284.01,,FALSE POSITIVE
10093664,K07285.01,,FALSE POSITIVE
10095512,K07286.01,,FALSE POSITIVE
10098534,K07287.01,,FALSE POSITIVE
10129482,K07288.01,,FALSE POSITIVE
10155080,K07289.01,,FALSE POSITIVE
10156064,K07290.01,,FALSE POSITIVE
10163067,K07291.01,,CANDIDATE
10164018,K07292.01,,FALSE POSITIVE
10189523,K07293.01,,FALSE POSITIVE
10198109,K07294.01,,FALSE POSITIVE
10208759,K07295.01,,FALSE POSITIVE
10214328,K07296.01,,FALSE POSITIVE
10215422,K07297.01,,FALSE POSITIVE
10257903,K07298.01,,FALSE POSITIVE
10258558,K07299.01,,FALSE POSITIVE
10264202,K07300.01,,FALSE POSITIVE
10264293,K07301.01,,CANDIDATE
10268809,K07302.01,,FALSE POSITIVE
10274244,K07303.01,,FALSE POSITIVE
10275887,K07304.01,,FALSE POSITIVE
10290021,K07305.01,,CANDIDATE
10290447,K07306.01,,FALSE POSITIVE
10292465,K07307.01,,FALSE POSITIVE
10294608,K07308.01,,FALSE POSITIVE
10296163,K07309.01,,FALSE POSITIVE
10330495,K07310.01,,FALSE POSITIVE
10332789,K07311.01,,FALSE POSITIVE
10340228,K07312.01,,FALSE POSITIVE
10341787,K07313.01,,FALSE POSITIVE
10342097,K07314.01,,FALSE POSITIVE
10345862,K07315.01,,FALSE POSITIVE
10346522,K07316.01,,FALSE POSITIVE
10352603,K07317.01,,FALSE POSITIVE
10363300,K07318.01,,FALSE POSITIVE
10388451,K07319.01,,CANDIDATE
10396708,K07320.01,,CANDIDATE
10407047,K07321.01,,FALSE POSITIVE
10407430,K07322.01,,FALSE POSITIVE
10407464,K07323.01,,FALSE POSITIVE
10417704,K07324.01,,FALSE POSITIVE
10420279,K07325.01,,FALSE POSITIVE
10422852,K07326.01,,FALSE POSITIVE
10450504,K07327.01,,CANDIDATE
10454401,K07328.01,,FALSE POSITIVE
10462826,K07329.01,,FALSE POSITIVE
10464199,K07330.01,,CANDIDATE
10468514,K07331.01,,FALSE POSITIVE
10471113,K07332.01,,FALSE POSITIVE
10481054,K07333.01,,FALSE POSITIVE
10486425,K07334.01,,FALSE POSITIVE
10490960,K07335.01,,FALSE POSITIVE
10491031,K07336.01,,FALSE POSITIVE
10535807,K07337.01,,FALSE POSITIVE
10535858,K07338.01,,FALSE POSITIVE
10546063,K07339.01,,CANDIDATE
10547685,K07340.01,,FALSE POSITIVE
10549576,K07341.01,,FALSE POSITIVE
10552700,K07342.01,,FALSE POSITIVE
10556578,K07343.01,,FALSE POSITIVE
10583181,K07344.01,,FALSE POSITIVE
10586619,K07345.01,,CANDIDATE
10592163,K07346.01,,FALSE POSITIVE
10597164,K07347.01,,FALSE POSITIVE
10601538,K07348.01,,FALSE POSITIVE
10601579,K07349.01,,FALSE POSITIVE
10613718,K07350.01,,FALSE POSITIVE
10619109,K07351.01,,FALSE POSITIVE
10646620,K07352.01,,FALSE POSITIVE
10649230,K07353.01,,FALSE POSITIVE
10659624,K07354.01,,CANDIDATE
10661913,K07355.01,,FALSE POSITIVE
10661976,K07356.01,,FALSE POSITIVE
10662021,K07357.01,,FALSE POSITIVE
10665228,K07358.01,,CANDIDATE
10665749,K07359.01,,CANDIDATE
10670112,K07360.01,,CANDIDATE
10680424,K07361.01,,CANDIDATE
10685175,K07362.01,,FALSE POSITIVE
10686876,K07363.01,,FALSE POSITIVE
10686930,K07364.01,,FALSE POSITIVE
10711913,K07365.01,,FALSE POSITIVE
10732401,K07366.01,,FALSE POSITIVE
10736223,K07367.01,,FALSE POSITIVE
10736489,K07368.01,,CANDIDATE
10743600,K07369.01,,FALSE POSITIVE
10751908,K07370.01,,CANDIDATE
10753734,K07371.01,,FALSE POSITIVE
10794242,K07372.01,,FALSE POSITIVE
10794405,K07373.01,,FALSE POSITIVE
10809677,K07374.01,,FALSE POSITIVE
10812541,K07375.01,,CANDIDATE
10815677,K07376.01,,CANDIDATE
10816107,K07377.01,,FALSE POSITIVE
10843431,K07378.01,,CANDIDATE
10843431,K07378.02,,CANDIDATE
10847907,K07379.01,,FALSE POSITIVE
10848097,K07380.01,,CANDIDATE
10849244,K07381.01,,FALSE POSITIVE
10857589,K07382.01,,FALSE POSITIVE
10866969,K07383.01,,CANDIDATE
10867017,K07384.01,,FALSE POSITIVE
10909274,K07385.01,,FALSE POSITIVE
10920813,K07386.01,,FALSE POSITIVE
10923260,K07387.01,,FALSE POSITIVE
10924400,K07388.01,,FALSE POSITIVE
10932270,K07389.01,,CANDIDATE
10936427,K07390.01,,FALSE POSITIVE
10937609,K07391.01,,FALSE POSITIVE
10965963,K07392.01,,FALSE POSITIVE
10976412,K07393.01,,FALSE POSITIVE
10979716,K07394.01,,FALSE POSITIVE
10982373,K07395.01,,FALSE POSITIVE
10987439,K07396.01,,FALSE POSITIVE
10989032,K07397.01,,FALSE POSITIVE
10991989,K07398.01,,FALSE POSITIVE
10992733,K07399.01,,FALSE POSITIVE
11019739,K07400.01,,CANDIDATE
11027270,K07401.01,,FALSE POSITIVE
11027722,K07402.01,,FALSE POSITIVE
11029877,K07403.01,,FALSE POSITIVE
11068630,K07404.01,,CANDIDATE
11071207,K07405.01,,FALSE POSITIVE
11073223,K07406.01,,FALSE POSITIVE
11076279,K07407.01,,FALSE POSITIVE
11092783,K07408.01,,CANDIDATE
11124509,K07409.01,,FALSE POSITIVE
11134079,K07410.01,,FALSE POSITIVE
11137061,K07411.01,,FALSE POSITIVE
11144439,K07412.01,,FALSE POSITIVE
11147276,K07413.01,,FALSE POSITIVE
11154043,K07414.01,,FALSE POSITIVE
11182260,K07415.01,,CANDIDATE
11187972,K07416.01,,CANDIDATE
11198723,K07417.01,,FALSE POSITIVE
11199725,K07418.01,,FALSE POSITIVE
11200773,K07419.01,,FALSE POSITIVE
11228612,K07420.01,,FALSE POSITIVE
11232745,K07421.01,,FALSE POSITIVE
11233911,K07422.01,,FALSE POSITIVE
11234677,K07423.01,,FALSE POSITIVE
11235323,K07424.01,,FALSE POSITIVE
11240948,K07425.01,,FALSE POSITIVE
11241560,K07426.01,,CANDIDATE
11244571,K07427.01,,CANDIDATE
11250867,K07428.01,,FALSE POSITIVE
11251058,K07429.01,,FALSE POSITIVE
11282568,K07430.01,,CANDIDATE
11285625,K07431.01,,FALSE POSITIVE
11286311,K07432.01,,CANDIDATE
11287726,K07433.01,,FALSE POSITIVE
11288492,K07434.01,,CANDIDATE
