# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue May 14 14:44:06 2019
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
#
kepid,kepoi_name,kepler_name,koi_impact,koi_impact_err1,koi_impact_err2
10155080,K07289.01,,1.121,0.102,-0.080
10156064,K07290.01,,0.954,0.020,-0.019
10163067,K07291.01,,0.982,0.002,-0.682
10164018,K07292.01,,0.793,0.174,-0.575
10189523,K07293.01,,1.178,6.727,-0.097
10198109,K07294.01,,0.252,0.032,-0.019
10208759,K07295.01,,0.346,0.002,-0.002
10214328,K07296.01,,0.982,0.302,-0.042
10215422,K07297.01,,0.520,0.005,-0.001
10258558,K07299.01,,1.045,0.024,-0.037
10264202,K07300.01,,1.021,0.056,-0.053
10264293,K07301.01,,0.740,0.220,-0.524
10268809,K07302.01,,0.928,0.112,-0.034
10274244,K07303.01,,0.089,0.060,-0.031
10275887,K07304.01,,1.883,0.018,-0.024
10292465,K07307.01,,0.579,0.028,-0.034
10294608,K07308.01,,0.285,0.007,-0.003
10296163,K07309.01,,1.623,0.057,-0.045
10330495,K07310.01,,0.328,0.011,-0.001
10332789,K07311.01,,0.203,0.025,-0.005
10340228,K07312.01,,0.133,0.338,-0.133
10341787,K07313.01,,0.793,0.064,-0.551
10342097,K07314.01,,0.565,0.768,-0.385
10345862,K07315.01,,0.499,0.001,-0.001
10346522,K07316.01,,0.252,0.003,-0.002
10352603,K07317.01,,0.496,0.004,-0.004
10363300,K07318.01,,0.905,0.022,-0.008
10396708,K07320.01,,0.073,0.380,-0.072
10407047,K07321.01,,1.167,0.125,-0.181
10407430,K07322.01,,0.712,0.254,-0.470
10407464,K07323.01,,0.121,0.360,-0.121
10417704,K07324.01,,,,
10420279,K07325.01,,0.489,0.006,-0.006
10422852,K07326.01,,1.123,0.019,-0.092
10450504,K07327.01,,0.129,0.334,-0.129
10454401,K07328.01,,0.479,0.007,-0.004
10462826,K07329.01,,0.973,0.123,-0.033
10468514,K07331.01,,1.260,4.633,-0.182
10471113,K07332.01,,0.015,0.449,-0.015
10481054,K07333.01,,0.791,0.189,-0.550
10486425,K07334.01,,0.990,0.043,-0.038
10490960,K07335.01,,0.761,0.007,-0.005
10491031,K07336.01,,0.762,0.004,-0.009
10535807,K07337.01,,1.103,0.036,-0.035
10535858,K07338.01,,0.848,0.007,-0.598
10546063,K07339.01,,0.032,0.426,-0.032
10547685,K07340.01,,1.145,0.146,-0.048
10549576,K07341.01,,0.647,0.003,-0.003
10552700,K07342.01,,1.105,0.103,-0.085
10556578,K07343.01,,1.145,2.512,-0.225
10583181,K07344.01,,0.324,0.007,-0.003
10586619,K07345.01,,0.033,0.426,-0.033
10592163,K07346.01,,1.046,0.011,-0.016
10601538,K07348.01,,0.719,0.230,-0.513
10601579,K07349.01,,1.467,0.006,-0.131
10613718,K07350.01,,1.257,0.143,-0.085
10619109,K07351.01,,0.661,0.016,-0.014
10646620,K07352.01,,0.728,0.057,-0.727
10649230,K07353.01,,0.317,0.132,-0.317
10659624,K07354.01,,0.818,0.145,-0.612
10661913,K07355.01,,0.051,0.416,-0.051
10661976,K07356.01,,0.161,0.339,-0.161
10662021,K07357.01,,0.412,0.065,-0.412
10665228,K07358.01,,0.352,0.113,-0.352
10665749,K07359.01,,0.187,0.496,-0.187
10680424,K07361.01,,0.058,0.511,-0.058
10685175,K07362.01,,0.984,0.002,-0.002
10686876,K07363.01,,0.356,0.009,-0.001
10686930,K07364.01,,0.182,0.272,-0.182
10711913,K07365.01,,0.905,0.025,-0.027
10732401,K07366.01,,1.063,0.356,-0.074
10736223,K07367.01,,0.161,0.002,-0.001
10736489,K07368.01,,,,
10743600,K07369.01,,0.843,0.049,-0.041
10753734,K07371.01,,0.424,0.006,-0.004
10794242,K07372.01,,0.162,0.019,-0.009
10794405,K07373.01,,1.248,0.097,-0.048
10809677,K07374.01,,1.266,0.270,-0.157
10812541,K07375.01,,0.191,0.277,-0.191
10815677,K07376.01,,0.029,0.426,-0.029
10816107,K07377.01,,0.715,0.011,-0.006
10843431,K07378.01,,0.957,0.001,-0.680
10843431,K07378.02,,0.920,0.026,-0.671
10847907,K07379.01,,0.566,0.446,-0.411
10849244,K07381.01,,0.814,0.007,-0.008
10857589,K07382.01,,0.237,0.011,-0.005
10867017,K07384.01,,0.386,0.071,-0.386
10909274,K07385.01,,0.459,0.009,-0.007
10920813,K07386.01,,0.386,0.001,-0.002
10923260,K07387.01,,0.433,0.017,-0.017
10924400,K07388.01,,0.463,0.016,-0.447
10936427,K07390.01,,0.003,0.000,-0.003
10937609,K07391.01,,1.054,0.027,-0.030
10965963,K07392.01,,0.756,0.010,-0.011
10979716,K07394.01,,1.012,0.098,-0.057
10982373,K07395.01,,,,
10987439,K07396.01,,1.255,0.054,-0.066
10989032,K07397.01,,1.286,6.590,-0.140
10991989,K07398.01,,1.252,0.051,-0.059
10992733,K07399.01,,0.415,0.005,-0.006
11019739,K07400.01,,0.226,0.238,-0.226
11027722,K07402.01,,1.263,1.109,-0.162
11029877,K07403.01,,1.241,0.069,-0.068
11068630,K07404.01,,0.276,0.189,-0.276
11071207,K07405.01,,0.671,0.004,-0.004
11073223,K07406.01,,0.441,0.003,-0.004
11076279,K07407.01,,0.750,0.022,-0.021
11092783,K07408.01,,1.306,6.677,-0.105
11124509,K07409.01,,1.277,0.535,-0.232
11134079,K07410.01,,0.580,0.016,-0.005
11137061,K07411.01,,0.477,0.002,-0.467
11144439,K07412.01,,0.242,0.256,-0.242
11147276,K07413.01,,1.033,0.173,-0.130
11154043,K07414.01,,0.968,0.072,-0.023
11182260,K07415.01,,0.461,0.102,-0.377
11187972,K07416.01,,0.200,0.259,-0.200
11198723,K07417.01,,1.094,0.084,-0.130
11199725,K07418.01,,0.025,0.428,-0.025
11200773,K07419.01,,1.185,0.199,-0.105
11228612,K07420.01,,0.479,0.024,-0.012
11232745,K07421.01,,1.233,0.009,-0.141
11233911,K07422.01,,0.670,0.030,-0.015
11234677,K07423.01,,0.718,0.012,-0.002
11235323,K07424.01,,0.000,0.003,0.000
11240948,K07425.01,,0.958,0.003,-0.003
11241560,K07426.01,,0.103,0.355,-0.103
11244571,K07427.01,,0.303,0.168,-0.303
11250867,K07428.01,,0.621,0.044,-0.012
11251058,K07429.01,,1.043,5.976,-0.043
11282568,K07430.01,,0.150,0.296,-0.150
11285625,K07431.01,,1.000,0.207,-0.138
11286311,K07432.01,,0.390,0.060,-0.390
11287726,K07433.01,,0.800,0.193,-0.066
11288492,K07434.01,,0.285,0.182,-0.285
11288772,K07435.01,,0.299,0.153,-0.299
11295085,K07436.01,,0.778,,
11296724,K07437.01,,0.370,0.096,-0.370
11350389,K07438.01,,1.192,1.048,-0.130
11356602,K07439.01,,0.034,0.399,-0.034
11358392,K07440.01,,1.274,0.816,-0.197
11359305,K07441.01,,1.175,0.032,-0.033
11391181,K07442.01,,0.825,0.032,-0.044
11401869,K07443.01,,0.410,0.074,-0.410
11409698,K07444.01,,0.277,0.007,-0.001
11411639,K07445.01,,0.050,0.401,-0.050
11455795,K07446.01,,0.262,0.274,-0.113
11457191,K07447.01,,1.167,0.626,-0.203
11499757,K07450.01,,0.506,0.005,-0.004
11502172,K07452.01,,1.126,0.037,-0.013
11506235,K07454.01,,0.777,0.015,-0.001
11560382,K07456.01,,0.284,0.194,-0.284
11560431,K07457.01,,0.134,,
11560447,K07458.01,,0.385,0.011,-0.012
11601357,K07459.01,,0.022,0.443,-0.022
11602794,K07460.01,,0.469,0.475,-0.265
11615481,K07461.01,,0.885,0.040,-0.031
11616200,K07462.01,,0.421,0.011,-0.016
11616631,K07463.01,,1.132,0.402,-0.144
11616663,K07464.01,,1.157,0.161,-0.146
11619964,K07466.01,,0.978,0.010,-0.108
11651105,K07468.01,,1.204,0.137,-0.125
11662440,K07469.01,,1.033,0.048,-0.044
11672354,K07471.01,,0.370,0.080,-0.370
11704044,K07472.01,,0.399,0.004,0.000
11706658,K07473.01,,0.759,1.792,-0.034
11709022,K07474.01,,,,
11724091,K07475.01,,0.375,0.008,-0.001
11757422,K07476.01,,0.768,0.191,-0.535
11763910,K07477.01,,0.534,0.007,-0.505
11768970,K07478.01,,1.250,0.068,-0.052
11773625,K07479.01,,0.502,0.463,-0.301
11811454,K07481.01,,0.986,0.017,-0.015
11817750,K07482.01,,1.006,0.080,-0.049
11854636,K07484.01,,0.308,0.268,-0.307
11855538,K07485.01,,0.463,0.070,-0.463
11858541,K07486.01,,1.167,0.085,-0.068
11873166,K07487.01,,0.971,0.215,-0.094
11873171,K07488.01,,0.039,0.419,-0.039
11904704,K07489.01,,0.230,0.224,-0.230
11906217,K07490.01,,0.963,0.034,-0.024
11913052,K07491.01,,0.217,0.236,-0.217
11913071,K07492.01,,0.547,0.002,0.000
11922648,K07494.01,,0.115,0.347,-0.115
11922782,K07495.01,,0.824,0.033,-0.034
11923819,K07496.01,,0.768,0.006,-0.006
11959569,K07497.01,,0.002,0.004,-0.002
11966557,K07498.01,,0.596,0.022,-0.021
11967004,K07499.01,,1.071,0.042,-0.040
11968490,K07500.01,,1.214,0.069,-0.065
11970288,K07501.01,,1.252,0.646,-0.095
12004679,K07502.01,,0.231,0.009,-0.011
12004680,K07503.01,,0.298,0.154,-0.298
12013615,K07505.01,,0.561,0.002,-0.004
12016243,K07506.01,,0.067,0.393,-0.067
12022517,K07507.01,,1.142,0.057,-0.049
12022718,K07508.01,,1.248,4.373,-0.119
12067960,K07510.01,,0.156,0.285,-0.156
12071006,K07511.01,,0.642,0.003,-0.003
12105785,K07512.01,,0.907,0.007,-0.002
12157983,K07514.01,,1.194,0.214,-0.123
12164751,K07515.01,,0.285,0.004,-0.003
12217907,K07516.01,,0.399,0.002,-0.001
12251779,K07517.01,,0.275,0.014,-0.004
12268220,K07518.01,,1.146,0.098,-0.052
12302391,K07519.01,,0.954,0.023,-0.022
12304728,K07520.01,,0.030,0.420,-0.030
12306808,K07521.01,,0.763,0.022,-0.021
12306808,K07521.02,,0.559,,
12351927,K07522.01,,0.879,0.230,-0.010
12353633,K07523.01,,0.501,0.460,-0.281
12353720,K07524.01,,1.312,1.755,-0.151
12356746,K07525.01,,1.170,0.059,-0.043
12356914,K07526.01,,0.167,0.028,-0.001
12365000,K07527.01,,1.213,26.480,-0.745
12365015,K07528.01,,,,
12367017,K07529.01,,1.258,0.645,-0.199
12367310,K07530.01,,1.141,0.056,-0.059
12403968,K07531.01,,0.318,0.150,-0.318
12418662,K07532.01,,1.041,1.067,-0.169
12418816,K07533.01,,0.527,0.016,-0.011
12470530,K07536.01,,0.596,0.010,-0.042
12506342,K07538.01,,0.262,0.193,-0.262
12555616,K07540.01,,0.417,0.046,-0.414
12557713,K07541.01,,0.898,0.296,-0.015
3458687,K07543.01,,1.010,0.080,-0.025
3749508,K07544.01,,1.007,,
3749508,K07544.02,,1.277,5.118,-0.055
3955867,K07545.01,,0.306,0.037,-0.055
4074294,K07547.01,,0.710,0.225,-0.432
4380560,K07548.01,,1.133,0.118,-0.115
4483235,K07550.01,,0.290,0.194,-0.290
5024414,K07555.01,,0.208,0.238,-0.208
5268955,K07557.01,,0.706,0.238,-0.572
5598645,K07560.01,,0.368,0.116,-0.368
5908086,K07563.01,,0.773,0.065,-0.541
6590362,K07570.01,,0.083,0.372,-0.083
6628740,K07571.01,,0.618,0.005,-0.525
7031126,K07573.01,,0.128,0.388,-0.128
7031208,K07574.01,,0.981,0.013,-0.564
7031742,K07575.01,,0.588,0.030,-0.488
7032568,K07576.01,,0.467,0.495,-0.244
7032687,K07577.01,,0.593,0.024,-0.499
7116282,K07579.01,,0.010,0.485,-0.010
7116859,K07580.01,,0.158,0.338,-0.158
7133286,K07581.01,,0.467,0.002,-0.002
7214090,K07583.01,,0.367,0.103,-0.367
7281694,K07584.01,,0.155,0.341,-0.155
7362450,K07585.01,,0.985,0.030,-0.692
8096395,K07587.01,,0.890,0.040,-0.619
8649876,K07595.01,,1.151,0.222,-0.862
8868686,K07598.01,,0.988,0.037,-0.743
9246715,K07601.01,,0.797,0.005,-0.006
10253638,K07608.01,,,,
10267121,K07609.01,,0.296,0.166,-0.296
10341777,K07610.01,,0.057,0.401,-0.057
10407271,K07611.01,,0.714,0.027,-0.522
10471167,K07612.01,,0.009,0.472,-0.009
10471174,K07613.01,,0.570,0.423,-0.345
10471345,K07614.01,,0.385,0.093,-0.385
11463950,K07616.01,,0.008,0.475,-0.008
11621897,K07618.01,,0.270,0.168,-0.270
1025986,K07621.01,,0.595,0.340,-0.395
1293046,K07622.01,,0.214,0.243,-0.214
1434395,K07623.01,,0.254,0.205,-0.254
1723078,K07624.01,,0.680,0.276,-0.457
1868404,K07625.01,,0.422,0.045,-0.422
1995712,K07626.01,,0.002,0.462,-0.002
2140389,K07627.01,,1.248,0.046,-0.049
2299738,K07628.01,,0.418,0.049,-0.418
2302758,K07629.01,,0.108,0.369,-0.108
2302997,K07630.01,,0.698,0.264,-0.475
2308411,K07631.01,,0.477,0.503,-0.278
2446134,K07632.01,,0.013,0.469,-0.013
2449053,K07633.01,,0.525,0.622,-0.462
2569995,K07634.01,,0.003,0.388,-0.003
2577353,K07635.01,,0.451,0.534,-0.236
2696205,K07636.01,,0.742,0.207,-0.514
2711131,K07637.01,,0.936,0.050,-0.666
2834805,K07638.01,,0.756,0.222,-0.510
2854839,K07639.01,,0.131,0.463,-0.131
2859299,K07640.01,,0.036,0.420,-0.036
2984990,K07641.01,,0.050,0.401,-0.050
3003019,K07642.01,,0.693,0.369,-0.692
3102309,K07643.01,,0.937,0.044,-0.663
3110177,K07644.01,,0.596,0.371,-0.394
3129238,K07645.01,,0.194,0.272,-0.194
3218844,K07646.01,,0.033,0.408,-0.033
3230095,K07647.01,,0.856,0.101,-0.655
3232249,K07648.01,,0.403,0.057,-0.403
3235282,K07649.01,,0.410,0.073,-0.410
3241647,K07650.01,,0.418,0.044,-0.418
3248696,K07651.01,,0.025,0.434,-0.025
3345973,K07652.01,,0.591,0.393,-0.391
3347807,K07653.01,,0.733,0.243,-0.496
3353454,K07654.01,,0.903,0.051,-0.130
3439126,K07655.01,,0.064,0.395,-0.064
3448456,K07656.01,,0.047,0.405,-0.047
3531231,K07657.01,,0.928,0.013,-0.653
3542542,K07658.01,,0.719,0.261,-0.482
3644631,K07659.01,,0.424,0.026,-0.424
3644738,K07660.01,,0.151,0.302,-0.151
3645282,K07661.01,,0.547,0.049,-0.484
3660581,K07662.01,,0.600,0.040,-0.471
3663141,K07663.01,,0.720,0.218,-0.499
3732972,K07664.01,,0.470,,
3750350,K07665.01,,0.092,0.363,-0.092
3751231,K07666.01,,0.059,0.408,-0.059
3762750,K07668.01,,0.019,0.515,-0.019
3839294,K07669.01,,0.041,0.416,-0.041
3848083,K07670.01,,0.136,0.325,-0.136
3851194,K07671.01,,0.622,0.336,-0.393
3852476,K07672.01,,0.057,0.406,-0.057
3852872,K07673.01,,0.158,0.310,-0.158
3858943,K07674.01,,0.741,0.219,-0.500
3859042,K07675.01,,0.678,0.280,-0.446
3934657,K07676.01,,0.837,0.153,-0.638
3967501,K07677.01,,1.256,3.462,-2.675
4048898,K07678.01,,0.145,0.311,-0.145
4054784,K07679.01,,0.173,0.294,-0.173
4072271,K07680.01,,0.517,0.007,-0.467
4073017,K07681.01,,0.190,0.269,-0.190
4073089,K07682.01,,0.000,0.055,0.000
4136659,K07683.01,,0.286,0.311,-0.286
4141587,K07684.01,,0.439,0.082,-0.412
4141593,K07685.01,,0.740,0.184,-0.514
4141593,K07685.02,,0.756,0.200,-0.516
4144873,K07686.01,,0.002,0.460,-0.002
4252671,K07687.01,,0.092,0.357,-0.092
4281068,K07689.01,,1.245,0.013,-0.011
4284980,K07690.01,,0.147,0.313,-0.147
4355503,K07691.01,,0.609,0.330,-0.404
4373195,K07692.01,,0.692,0.263,-0.469
4384909,K07693.01,,0.261,0.193,-0.261
4386607,K07694.01,,0.020,0.422,-0.020
4390912,K07695.01,,0.085,0.372,-0.085
4472143,K07696.01,,0.388,0.075,-0.388
4574319,K07697.01,,0.570,0.399,-0.346
4651399,K07698.01,,0.016,0.444,-0.016
4670267,K07699.01,,0.568,0.004,-0.004
4670361,K07700.01,,0.636,9.192,-0.071
4730442,K07702.01,,0.057,0.389,-0.057
4742188,K07703.01,,0.019,0.451,-0.019
4742452,K07704.01,,0.136,0.319,-0.136
4762283,K07706.01,,0.230,,
4774646,K07707.01,,0.328,0.146,-0.328
4813793,K07708.01,,0.369,0.094,-0.368
4840156,K07709.01,,0.554,0.418,-0.354
4851283,K07710.01,,0.625,0.343,-0.389
4940203,K07711.01,,0.001,0.440,-0.001
4996057,K07712.01,,0.316,0.129,-0.316
5009688,K07713.01,,0.351,0.103,-0.351
5024429,K07714.01,,0.681,0.259,-0.467
5091479,K07715.01,,0.855,0.122,-0.606
5097856,K07716.01,,0.614,0.049,-0.468
5120225,K07717.01,,1.237,0.111,-0.097
5126932,K07718.01,,0.321,,
5168498,K07719.01,,0.097,0.381,-0.097
5185765,K07720.01,,0.213,0.251,-0.213
5201593,K07721.01,,0.429,0.206,-0.429
5273713,K07722.01,,0.055,0.402,-0.055
5276332,K07723.01,,0.636,0.350,-0.410
5301093,K07724.01,,0.432,0.027,-0.432
5305399,K07725.01,,0.938,0.023,-0.608
5389632,K07726.01,,0.440,0.031,-0.440
5444491,K07727.01,,0.497,0.488,-0.292
5456319,K07728.01,,0.515,0.039,-0.454
5460434,K07729.01,,0.779,0.206,-0.574
5512513,K07730.01,,,,
5513861,K07731.01,,0.732,0.034,-0.031
5529552,K07732.01,,0.583,0.007,-0.500
5617259,K07733.01,,0.216,,
5653795,K07734.01,,0.522,0.465,-0.320
5687986,K07735.01,,0.597,0.000,-0.487
5709103,K07736.01,,0.382,0.116,-0.382
5716508,K07737.01,,0.019,0.476,-0.019
5730380,K07738.01,,0.578,,
5736801,K07739.01,,0.251,0.294,-0.251
5774375,K07740.01,,0.486,0.017,-0.016
5806800,K07741.01,,0.066,0.390,-0.066
5817957,K07742.01,,0.909,0.028,-0.620
5823557,K07743.01,,0.559,0.004,-0.482
5877292,K07744.01,,0.292,0.175,-0.292
5879448,K07745.01,,0.418,0.041,-0.418
5881307,K07746.01,,0.614,0.360,-0.391
5887316,K07747.01,,1.251,2.602,-0.117
5887393,K07748.01,,0.817,0.150,-0.575
5888187,K07749.01,,0.438,0.535,-0.232
5894182,K07750.01,,0.017,0.415,-0.016
5895083,K07751.01,,0.647,0.323,-0.444
5952448,K07753.01,,0.008,0.450,-0.008
5962509,K07754.01,,0.185,0.287,-0.185
5991070,K07756.01,,0.119,0.344,-0.119
6032920,K07757.01,,0.137,,
6043538,K07759.01,,0.692,0.264,-0.479
6069674,K07761.01,,0.718,0.244,-0.496
6106046,K07762.01,,0.223,0.237,-0.223
6113752,K07763.01,,0.428,0.034,-0.428
6124137,K07764.01,,0.560,0.404,-0.347
6147851,K07766.01,,0.675,0.027,-0.504
6187888,K07768.01,,0.417,0.053,-0.417
6190535,K07769.01,,0.086,,
6198256,K07770.01,,0.036,0.428,-0.036
6199716,K07771.01,,0.082,0.411,-0.082
6205566,K07772.01,,0.800,0.181,-0.573
6231721,K07773.01,,0.279,0.186,-0.279
6277410,K07774.01,,0.181,0.279,-0.181
6278670,K07775.01,,0.171,0.290,-0.171
6356400,K07776.01,,0.950,0.026,-0.654
6369845,K07777.01,,0.071,0.395,-0.071
6442602,K07778.01,,0.153,0.363,-0.153
6445531,K07779.01,,0.508,0.455,-0.301
6451368,K07780.01,,0.006,0.462,-0.006
6469946,K07781.01,,1.251,2.046,-0.089
6519865,K07782.01,,0.449,0.021,-0.446
6527016,K07783.01,,0.056,0.408,-0.056
6531143,K07784.01,,0.634,0.034,-0.484
6531617,K07785.01,,0.178,0.281,-0.178
6547322,K07786.01,,0.467,0.522,-0.255
6590307,K07787.01,,0.164,0.296,-0.164
6679504,K07788.01,,0.331,1.603,-0.331
6780367,K07789.01,,0.034,0.425,-0.034
6783732,K07790.01,,0.103,0.347,-0.103
6790592,K07791.01,,0.027,0.429,-0.027
6795089,K07792.01,,0.442,0.018,-0.442
6863158,K07793.01,,0.643,0.330,-0.422
6863187,K07794.01,,0.772,0.208,-0.533
6887030,K07795.01,,0.735,0.244,-0.494
6891124,K07796.01,,0.004,0.457,-0.004
6936966,K07797.01,,0.738,0.229,-0.543
6952971,K07798.01,,0.569,0.001,-0.482
6962901,K07799.01,,0.646,0.102,-0.242
6974867,K07800.01,,0.419,0.049,-0.419
7013923,K07801.01,,0.143,0.318,-0.143
7017437,K07802.01,,0.020,0.438,-0.020
7031066,K07803.01,,0.027,0.441,-0.027
7031340,K07804.01,,0.773,0.202,-0.527
7031638,K07805.01,,0.117,0.360,-0.117
7031726,K07806.01,,0.060,0.291,-0.060
7031898,K07807.01,,0.068,0.418,-0.068
7045605,K07808.01,,0.971,0.010,-0.674
7090867,K07810.01,,0.018,0.431,-0.017
7115550,K07811.01,,0.633,0.305,-0.395
7116024,K07812.01,,0.256,0.204,-0.256
7116519,K07813.01,,0.594,0.380,-0.371
7117126,K07814.01,,0.606,,
7117147,K07815.01,,0.079,0.406,-0.079
7117485,K07816.01,,1.030,0.312,-0.642
7117710,K07817.01,,0.322,0.160,-0.322
7134626,K07818.01,,0.232,0.221,-0.232
7177766,K07819.01,,0.111,0.341,-0.111
7199644,K07821.01,,0.739,0.226,-0.508
7199724,K07822.01,,0.686,0.274,-0.448
7199756,K07823.01,,0.427,0.095,-0.427
7199883,K07824.01,,0.232,0.251,-0.232
7200485,K07825.01,,0.243,0.244,-0.243
7203326,K07826.01,,0.511,,
7210749,K07828.01,,0.042,0.410,-0.041
7281668,K07829.01,,0.331,0.149,-0.331
7282154,K07830.01,,0.213,2.069,-0.213
7282168,K07831.01,,0.042,0.426,-0.042
7287028,K07832.01,,0.364,0.203,-0.364
7300182,K07833.01,,0.249,0.219,-0.249
7366501,K07834.01,,0.687,0.290,-0.459
7367164,K07835.01,,0.535,0.437,-0.323
7377200,K07836.01,,0.850,0.109,-0.605
7386391,K07837.01,,0.944,0.023,-0.699
7431709,K07838.01,,0.040,0.420,-0.039
7448023,K07839.01,,0.414,0.056,-0.414
7470491,K07840.01,,0.508,,
7538434,K07841.01,,0.228,0.213,-0.228
7601665,K07842.01,,0.460,0.499,-0.256
7613620,K07843.01,,0.387,0.078,-0.387
7618364,K07844.01,,1.273,9.841,-0.080
7664272,K07845.01,,0.087,0.385,-0.087
7671950,K07846.01,,0.671,0.296,-0.453
7747103,K07847.01,,0.556,0.009,-0.502
7757698,K07848.01,,0.021,0.428,-0.021
7778664,K07849.01,,0.185,0.279,-0.185
7834712,K07850.01,,0.256,0.203,-0.256
7841368,K07851.01,,0.742,0.005,-0.551
7879648,K07852.01,,0.425,0.029,-0.425
7882360,K07853.01,,0.475,0.015,-0.454
7885494,K07854.01,,0.089,0.371,-0.089
7891264,K07855.01,,0.650,0.353,-0.424
7897936,K07856.01,,0.008,0.445,-0.008
7919516,K07857.01,,0.144,,
7919867,K07858.01,,0.540,0.058,-0.432
7954278,K07859.01,,0.173,0.283,-0.173
7967517,K07860.01,,0.638,0.342,-0.431
8042747,K07861.01,,0.733,0.005,-0.545
8042835,K07862.01,,1.193,0.138,-0.133
8107150,K07863.01,,0.019,0.432,-0.018
8109692,K07864.01,,0.658,0.320,-0.429
8110757,K07865.01,,1.262,0.964,-0.018
8110758,K07866.01,,1.264,0.693,-0.167
8112324,K07867.01,,0.905,0.036,-0.043
8126531,K07868.01,,0.714,0.229,-0.520
8179286,K07869.01,,0.439,0.010,-0.438
8182107,K07870.01,,0.513,0.003,-0.484
8197767,K07871.01,,1.223,0.413,-0.144
8210370,K07872.01,,1.255,6.934,-4.652
8222395,K07873.01,,0.256,0.209,-0.256
8231299,K07874.01,,0.662,0.112,-0.383
8242769,K07875.01,,0.119,0.328,-0.118
8245108,K07876.01,,0.424,0.044,-0.424
8260269,K07877.01,,0.616,0.349,-0.404
8263187,K07878.01,,0.018,0.413,-0.018
8297017,K07879.01,,0.811,0.163,-0.566
8308516,K07880.01,,0.003,0.456,-0.003
8345473,K07881.01,,0.268,0.199,-0.268
8364232,K07882.01,,0.377,0.082,-0.377
8374394,K07883.01,,0.019,0.450,-0.019
8391983,K07884.01,,0.145,0.323,-0.145
8429014,K07885.01,,1.274,37.850,-0.403
8440062,K07886.01,,0.592,0.387,-0.381
8460634,K07887.01,,0.196,0.271,-0.196
8488381,K07888.01,,0.218,0.285,-0.218
8489260,K07889.01,,0.075,0.387,-0.075
8508493,K07890.01,,0.485,0.482,-0.276
8524110,K07891.01,,0.530,0.030,-0.468
8540376,K07892.01,,0.734,0.221,-0.507
8545603,K07893.01,,0.752,0.225,-0.510
8555967,K07894.01,,0.057,0.383,-0.057
8557246,K07895.01,,0.327,0.138,-0.327
8560280,K07896.01,,0.004,0.714,-0.004
8560927,K07897.01,,0.340,0.114,-0.340
8565912,K07898.01,,0.596,0.019,-0.026
8587439,K07899.01,,0.342,0.126,-0.342
8590776,K07900.01,,0.332,0.124,-0.332
8639155,K07902.01,,0.460,0.001,-0.460
8677057,K07903.01,,0.176,0.283,-0.176
8686761,K07904.01,,0.640,,
8702537,K07905.01,,0.309,0.145,-0.309
8703491,K07906.01,,0.042,0.428,-0.042
8703506,K07907.01,,0.329,0.133,-0.329
8712863,K07908.01,,0.558,0.396,-0.336
8749844,K07909.01,,0.443,0.531,-0.243
8750503,K07910.01,,0.052,0.400,-0.052
8757213,K07911.01,,0.329,0.132,-0.329
8761550,K07912.01,,0.768,0.007,-0.554
8873450,K07913.01,,0.717,0.229,-0.485
8880003,K07914.01,,0.449,0.017,-0.448
8880317,K07915.01,,0.042,0.416,-0.042
8953296,K07916.01,,0.764,0.007,-0.007
8962007,K07917.01,,0.189,0.296,-0.189
9021047,K07919.01,,0.935,0.010,-0.017
9043947,K07920.01,,0.497,0.000,-0.471
9079587,K07921.01,,0.934,0.031,-0.652
9079915,K07922.01,,0.664,0.105,-0.519
9084569,K07923.01,,0.450,0.045,-0.429
9087580,K07924.01,,0.444,0.027,-0.444
9099607,K07925.01,,0.395,0.076,-0.395
9101271,K07926.01,,0.954,0.395,-0.068
9118340,K07927.01,,1.243,0.268,-0.093
9142714,K07928.01,,,,
9159198,K07929.01,,0.322,0.131,-0.322
9210820,K07930.01,,0.107,0.341,-0.107
9227215,K07931.01,,0.568,0.012,-0.489
9278575,K07932.01,,0.050,0.403,-0.050
9347066,K07933.01,,0.180,0.290,-0.180
9390228,K07934.01,,0.136,0.393,-0.136
9392016,K07935.01,,0.004,0.446,-0.004
9429631,K07937.01,,0.078,0.376,-0.078
9469494,K07938.01,,0.018,0.429,-0.018
9518558,K07939.01,,0.468,0.058,-0.414
9521317,K07940.01,,0.504,0.452,-0.299
9529148,K07942.01,,0.554,0.012,-0.473
9531850,K07943.01,,0.631,0.032,-0.488
9541094,K07944.01,,0.620,0.018,-0.499
9579753,K07945.01,,0.310,0.149,-0.310
9588880,K07946.01,,,,
9592831,K07947.01,,0.135,0.329,-0.135
9602658,K07948.01,,0.846,0.125,-0.596
9604563,K07949.01,,0.074,0.402,-0.074
9639021,K07950.01,,0.563,0.007,-0.497
9640649,K07951.01,,0.421,0.036,-0.421
9643210,K07952.01,,0.290,,
9650579,K07953.01,,0.400,0.069,-0.400
9650762,K07954.01,,0.259,0.206,-0.259
9651155,K07955.01,,1.198,0.112,-0.081
9656547,K07956.01,,0.428,0.029,-0.428
9658192,K07957.01,,0.361,0.274,-0.361
